0.003272291,0.0112,0.0182,0.021616705,0.01073,0.088314332,0.038119606,0.0369674,0.044872021,0.115915801,0.018193819,0.031352974
0.001664227,-0.0163,-0.0238,-0.006948024,-0.084344978,-0.053562819,-0.029305733,-0.019844952,-0.049449093,0.025929448,-0.017789587,-0.00361677
0.003149438,-0.0168,-0.0309,-0.032319229,-0.135011021,-0.010852617,-0.043178048,0.001340073,-0.066924049,-0.055055414,-0.09048922,-0.052797562
0.002687242,-0.0088,-0.0093,0,-0.017925624,-0.012485564,0.012810818,0.056164085,0.036347753,0.043394427,-0.020002351,0.005943868
0.003661837,0.0006,-0.0036,-0.014598055,0.071917373,0.008486898,0.016502547,-0.045987935,-0.052284375,0.023934669,0.034224538,-0.011228842
0.003496457,-0.0001,-0.0026,0.004570709,-0.059213024,0.012568366,-0.03010421,-0.022290557,0.003475434,0.032859765,-0.027564044,-0.033956754
0.00421538,0.0141,0.0245,0.006036695,0.021177569,-0.016637519,0.034648401,0.066181356,0.053766713,-0.021312763,0.062178306,0.01642985
0.004466599,0.0029,0.0011,0.007927923,0.081458974,0.035624351,0.04053275,0.019264594,0.057261931,0.017525082,0.124112973,0.055722702
0.003251799,-0.0104,-0.0187,-0.000198737,0.020341267,-0.006739968,-0.018438054,-0.045083972,-0.046146714,-0.024884589,0.01136464,-0.003348287
0.005252402,-0.0005,-0.0025,0.002637101,-0.028980154,0.009952875,0.0210344,0.037664703,0.058195888,0.02544573,-0.018038352,-0.003946639
0.003612796,-0.0065,-0.0022,-0.008604207,0.004357449,-0.025686086,-0.035181106,-0.038669866,-0.043395142,-0.055653514,-0.051994315,-0.04038684
0.004883587,0.0027,0.008,0.0102609,-0.062805592,0.025103789,0.01504526,0.005135154,0.001182158,0.006886818,-0.080316358,0.026867166
0.006484085,0.0179,0.0208,0.014317888,-0.045876503,-0.012544083,0.023269364,-0.004072944,-0.01515388,-0.062995209,-0.106392049,-0.012616864
0.005134714,0.0226,0.0289,0.032052144,-0.047876983,0.05219622,0.040520789,0.028726951,0.005772744,-0.024597108,-0.02564707,0.041598887
0.005508278,0.0055,0.0079,0.013513514,-0.015921163,0.063658328,0.027905882,0.030805884,0.075423069,0.076963333,0.006353491,0.017222252
0.005093121,0.0127,0.0172,0.025335821,0.10119594,0.019970079,0.030866172,0.042758472,0.014047051,0.042708875,0.044861436,0.022235399
0.005921284,0.0332,0.0475,0.031389627,0.090527966,0.047763544,0.039437429,0.013659794,0.02327902,-0.039826301,0.053199376,0.017194233
0.004875186,0.0068,0.009,0.006723539,0.010837202,0.040339825,0.024431303,0.008911772,0.001128882,-0.042201489,0.002957841,0.051875687
0.005435458,-0.0006,-0.0048,0.013022365,0.000338558,0.007487238,0.033313295,0.057471554,0.055926749,0.072282658,0.022446835,0.057602054
0.005004479,0.0085,0.0162,0.005247316,0.027876491,-0.029769271,0.000341052,-0.05139296,-0.023582412,-0.037506885,-0.023555151,0.020686764
0.004500046,0.0068,0.0119,0.011621504,0.035165511,0.080940624,0.042430995,0.009810449,0.030277555,0.00943095,-0.004746066,0.017857815
